code,duration,country,netSales,netProfit,age,accident
7,-0.11382952563265444,121,58.0,0.0,36,0
7,-0.11382952563265444,121,58.0,0.0,36,0
7,-0.2947469053683113,101,11.0,0.0,36,0
7,-0.013319870223956186,4,31.0,0.0,36,0
7,-0.3751546296952699,126,20.0,0.0,36,0
7,-0.10377856009178461,44,72.0,0.0,36,0
7,-0.4455113884813587,26,24.0,0.0,36,0
7,-0.15403338779613374,120,20.0,0.0,36,0
7,-0.31484883645005096,52,18.0,0.0,36,0
7,0.3083110270838782,26,36.0,0.0,36,0
7,-0.4153584918587492,101,10.0,0.0,36,0
7,-0.4153584918587492,101,10.0,0.0,36,0
7,-0.47566428510396813,118,19.0,0.0,36,0
7,-0.2947469053683113,67,53.0,0.0,31,0
7,-0.2143391810413527,137,11.0,0.0,43,0
7,-0.04347276684656566,62,60.0,0.0,36,0
7,-0.23444111212309235,116,10.0,0.0,36,0
7,-0.254543043204832,78,10.0,0.0,36,0
7,-0.31484883645005096,126,18.0,0.0,66,0
7,-0.20428821550048287,116,10.0,0.0,36,0
7,0.3284129581656179,116,26.0,0.0,36,0
7,0.36861682032909715,62,31.0,0.0,22,0
7,-0.3450017330726604,8,11.0,0.0,36,0
7,0.05703688856213259,4,10.0,0.0,36,0
7,-0.39525656077700955,141,31.0,0.0,36,0
7,-0.14398242225526392,23,10.0,0.0,24,0
7,0.09724075072561189,101,20.0,0.0,36,0
7,-0.47566428510396813,78,39.0,0.0,36,0
7,-0.4656133195630983,126,20.0,0.0,36,0
7,-0.40530752631787936,116,34.0,0.0,36,0
7,-0.3751546296952699,116,20.0,0.0,36,0
7,-0.2947469053683113,23,107.0,0.0,29,0
7,-0.38520559523613973,56,20.0,0.0,36,0
7,-0.39525656077700955,126,20.0,0.0,36,0
7,-0.39525656077700955,56,20.0,0.0,36,0
7,0.0067820608577834635,109,31.0,0.0,36,0
7,-0.4555623540222285,21,20.0,0.0,36,0
7,-0.04347276684656566,116,75.0,0.0,45,0
7,-0.23444111212309235,137,20.0,0.0,23,0
7,0.23795426829778943,26,25.0,0.0,36,0
7,0.26810716492039893,26,20.0,0.0,36,0
7,-0.4555623540222285,56,20.0,0.0,39,0
8,-0.16408435333700355,55,93.0,37.2,118,0
10,-0.2645940087457018,56,28.0,10.64,48,0
12,-0.43546042294048887,19,15.0,6.0,59,0
13,46.59300734278942,116,0.32,0.09,48,0
13,0.15754654397083084,116,0.96,0.27,48,0
9,-0.425409457399619,52,26.0,9.1,42,0
9,-0.4455113884813587,52,22.0,7.7,57,0
9,-0.31484883645005096,52,26.0,9.1,43,0
9,-0.07362566346917514,101,18.0,6.3,36,0
9,-0.40530752631787936,126,22.0,7.7,33,0
9,-0.36510366415440004,62,26.0,9.1,60,0
9,0.06708785410300241,26,35.0,12.25,29,0
9,-0.3550526986135302,126,30.0,10.5,57,0
9,-0.38520559523613973,56,22.0,7.7,43,0
9,0.28820909600213857,126,22.0,7.7,32,0
9,-0.4555623540222285,78,18.0,6.3,32,0
9,0.3083110270838782,126,22.0,7.7,66,0
9,-0.39525656077700955,26,26.0,9.1,62,0
9,0.4289226135743161,21,22.0,7.7,22,0
9,-0.4455113884813587,56,18.0,6.3,61,0
9,-0.48571525064483795,78,18.0,6.3,45,0
9,0.38871875141083684,67,26.0,9.1,55,0
9,0.8309612352091091,101,18.0,6.3,40,0
9,-0.2947469053683113,126,22.0,7.7,47,0
9,-0.14398242225526392,87,30.0,10.5,25,0
9,0.08718978518474206,141,22.0,7.7,54,0
9,-0.03342180130569584,56,22.0,7.7,27,0
9,-0.05352373238743549,137,198.0,69.3,77,0
9,-0.4153584918587492,141,33.0,11.55,47,0
9,-0.3349507675317906,101,71.0,24.85,32,0
9,1.3536114433343398,62,58.0,20.3,30,0
4,1.0520824771082453,78,29.0,9.57,118,0
0,-0.02337083576482601,41,109.0,41.42,22,0
2,-0.47566428510396813,116,13.5,3.38,26,0
2,-0.11382952563265444,116,69.5,17.38,25,0
2,-0.38520559523613973,116,20.0,5.0,57,0
2,0.39876971695170665,116,33.5,8.38,22,1
2,-0.4455113884813587,116,21.0,5.25,26,0
2,-0.4455113884813587,116,16.0,4.0,25,0
2,0.4590755101969256,116,21.0,5.25,27,0
2,-0.20428821550048287,116,21.0,5.25,52,0
2,-0.0032689046830863618,116,16.0,4.0,51,0
2,0.670145786555192,116,21.0,5.25,52,0
2,-0.40530752631787936,116,20.0,5.0,30,0
2,-0.40530752631787936,116,27.0,6.75,30,0
2,-0.40530752631787936,116,40.0,10.0,29,0
2,-0.4153584918587492,116,20.0,5.0,73,0
2,-0.425409457399619,116,47.5,11.88,44,0
2,-0.28469593982744146,116,58.0,14.5,51,0
2,-0.47566428510396813,116,18.5,4.63,36,0
2,-0.254543043204832,116,81.5,20.38,24,0
2,-0.43546042294048887,116,38.35,9.59,32,0
2,-0.4153584918587492,116,29.0,7.25,29,0
2,-0.4455113884813587,116,22.5,5.63,80,0
2,3.4844161379987426,116,259.2,64.8,57,1
6,0.06708785410300241,126,39.6,23.76,31,0
6,-0.07362566346917514,4,69.3,41.58,34,0
6,-0.47566428510396813,78,0.0,11.88,53,0
6,-0.4656133195630983,4,0.0,11.88,34,0
6,-0.31484883645005096,4,29.7,17.82,30,0
6,-0.43546042294048887,126,0.0,11.88,31,0
6,2.207943514308275,90,158.4,95.04,64,0
6,0.8711650973725884,92,108.9,65.34,37,0
6,-0.4153584918587492,4,79.2,47.52,31,0
6,0.14749557842996103,4,69.3,41.58,46,0
6,-0.254543043204832,90,168.3,100.98,54,0
6,0.14749557842996103,41,39.6,23.76,26,0
6,-0.4153584918587492,4,59.4,35.64,28,0
6,-0.4153584918587492,4,59.4,35.64,61,0
6,-0.3751546296952699,90,19.8,11.88,48,0
6,-0.20428821550048287,78,19.8,11.88,28,0
6,0.07713881964387224,136,227.7,136.62,59,0
6,-0.38520559523613973,118,89.1,53.46,38,0
6,0.10729171626648172,126,19.8,11.88,25,0
6,-0.425409457399619,41,19.8,11.88,31,0
6,-0.425409457399619,41,19.8,11.88,31,0
6,-0.3450017330726604,126,39.6,23.76,34,0
6,-0.09372759455091478,78,39.6,23.76,40,0
6,0.0067820608577834635,118,9.9,5.94,36,0
6,0.3384639237064877,4,59.4,35.64,26,0
6,0.0067820608577834635,118,0.0,5.94,28,0
6,-0.4153584918587492,46,49.5,29.7,31,0
7,-0.43546042294048887,26,74.0,0.0,36,0
7,-0.39525656077700955,26,52.0,0.0,36,0
7,-0.2947469053683113,141,20.0,0.0,36,0
7,0.49927937236040487,123,30.0,0.0,36,0
7,0.8209102696682393,126,23.0,0.0,36,0
7,-0.425409457399619,109,112.0,0.0,36,0
7,-0.4555623540222285,78,20.0,0.0,41,0
7,-0.43546042294048887,78,20.0,0.0,50,0
7,-0.3751546296952699,46,39.0,0.0,36,0
7,-0.3550526986135302,126,20.0,0.0,39,0
7,-0.3450017330726604,67,51.0,0.0,36,0
7,-0.39525656077700955,78,20.0,0.0,36,0
7,-0.43546042294048887,135,112.0,0.0,36,0
7,-0.43546042294048887,52,52.0,0.0,36,0
7,-0.43546042294048887,111,41.0,0.0,36,0
7,-0.31484883645005096,67,44.0,0.0,36,0
7,-0.2947469053683113,137,112.0,0.0,59,0
7,0.7304515798004109,119,77.0,0.0,36,0
7,-0.06357469792830531,78,20.0,0.0,25,0
7,-0.425409457399619,78,20.0,0.0,36,0
7,-0.27464497428657164,141,20.0,0.0,36,0
7,-0.38520559523613973,26,79.0,0.0,36,0
7,-0.38520559523613973,26,51.0,0.0,36,0
7,-0.31484883645005096,141,20.0,0.0,36,0
7,-0.31484883645005096,62,110.0,0.0,36,0
7,0.9616237872404169,62,59.0,0.0,36,0
7,-0.254543043204832,67,67.0,0.0,36,0
7,-0.3349507675317906,123,112.0,0.0,44,0
7,-0.2143391810413527,26,33.0,0.0,36,0
7,0.04698592302126276,126,20.0,0.0,36,0
7,0.2982600615430084,26,21.0,0.0,36,0
7,0.7304515798004109,101,24.0,0.0,36,0
7,-0.20428821550048287,52,20.0,0.0,36,0
7,-0.4455113884813587,126,23.0,0.0,36,0
7,0.49927937236040487,123,30.0,0.0,36,0
7,0.37866778586996697,103,71.0,0.0,36,0
7,-0.10377856009178461,141,20.0,0.0,36,0
7,-0.3751546296952699,101,27.0,0.0,36,0
7,0.7907573730456299,101,20.0,0.0,36,0
7,-0.2243901465822225,26,58.0,0.0,36,0
7,-0.05352373238743549,26,49.0,0.0,36,0
7,-0.4153584918587492,123,38.0,0.0,36,0
7,-0.2645940087457018,101,10.0,0.0,46,0
7,-0.2645940087457018,26,38.0,0.0,36,0
7,0.5394832345238842,92,74.0,0.0,36,0
7,0.01683302639865329,56,14.0,0.0,36,0
7,-0.254543043204832,26,18.0,0.0,36,0
7,-0.19423724995961303,55,24.0,0.0,36,0
7,-0.04347276684656566,116,10.0,0.0,36,0
7,-0.27464497428657164,101,10.0,0.0,36,0
7,-0.39525656077700955,26,46.0,0.0,36,0
7,-0.48571525064483795,78,10.0,0.0,36,0
7,-0.19423724995961303,55,23.0,0.0,36,0
7,-0.19423724995961303,116,10.0,0.0,36,0
7,-0.24449207766396217,137,67.0,0.0,31,0
7,-0.47566428510396813,26,14.0,0.0,36,0
7,-0.2143391810413527,56,10.0,0.0,30,0
7,0.4490245446560558,101,11.0,0.0,36,0
7,1.0520824771082453,92,80.0,0.0,36,0
7,-0.27464497428657164,26,24.0,0.0,36,0
7,-0.2243901465822225,78,10.0,0.0,42,0
7,-0.0032689046830863618,26,23.0,0.0,36,0
7,-0.28469593982744146,126,10.0,0.0,53,0
7,0.10729171626648172,55,10.0,0.0,36,0
7,-0.1841862844187432,55,17.0,0.0,36,0
7,0.841012200749979,67,29.0,0.0,36,0
7,-0.254543043204832,116,14.0,0.0,36,0
7,-0.3349507675317906,136,80.0,0.0,53,0
7,-0.425409457399619,101,30.0,0.0,36,0
7,0.78070640750476,62,27.0,0.0,36,0
7,-0.254543043204832,78,10.0,0.0,36,0
7,-0.4153584918587492,67,80.0,0.0,36,0
7,0.1776484750525705,116,67.0,0.0,36,0
7,-0.04347276684656566,55,22.0,0.0,36,0
7,-0.11382952563265444,101,12.0,0.0,36,0
7,-0.3550526986135302,78,10.0,0.0,36,0
7,0.15754654397083084,126,10.0,0.0,26,0
7,-0.38520559523613973,52,14.0,0.0,50,0
7,-0.2143391810413527,136,75.0,0.0,36,0
7,-0.1841862844187432,62,51.0,0.0,36,0
7,0.10729171626648172,78,17.0,0.0,36,0
7,0.40882068249257647,92,18.0,0.0,21,0
7,-0.4153584918587492,126,13.0,0.0,36,0
7,-0.16408435333700355,116,10.0,0.0,36,0
7,-0.40530752631787936,56,21.0,0.0,36,0
7,-0.0032689046830863618,89,13.0,0.0,36,0
7,-0.47566428510396813,56,20.0,0.0,31,0
7,-0.48571525064483795,56,20.0,0.0,36,0
7,-0.19423724995961303,26,25.0,0.0,36,0
7,-0.3550526986135302,137,20.0,0.0,21,0
7,-0.36510366415440004,116,20.0,0.0,36,0
7,-0.2243901465822225,19,57.0,0.0,36,0
7,-0.40530752631787936,116,29.0,0.0,36,0
7,-0.43546042294048887,56,20.0,0.0,36,0
7,-0.47566428510396813,55,20.0,0.0,36,0
7,-0.11382952563265444,116,20.0,0.0,36,0
7,-0.39525656077700955,137,112.0,0.0,22,0
8,-0.4555623540222285,55,78.0,31.2,118,0
10,0.4188716480334463,56,97.0,36.86,48,0
10,-0.11382952563265444,56,33.0,12.54,48,0
10,-0.2947469053683113,90,109.0,41.42,48,0
12,-0.2645940087457018,19,23.0,9.2,38,0
12,0.06708785410300241,52,23.0,9.2,32,0
11,3.6854354488161394,137,287.0,186.55,36,0
11,-0.47566428510396813,56,25.0,16.25,48,0
11,-0.4455113884813587,141,25.0,16.25,30,1
13,0.2178523372160498,116,4.63,1.3,48,0
13,0.3284129581656179,116,1.35,0.38,48,0
13,0.13744461288909118,116,1.93,0.54,48,0
9,-0.12388049117352426,141,22.0,7.7,58,0
9,-0.425409457399619,26,22.0,7.7,46,0
9,0.2178523372160498,141,22.0,7.7,39,0
9,0.2178523372160498,141,22.0,7.7,40,0
9,-0.31484883645005096,56,22.0,7.7,45,0
9,1.4842739953656476,78,18.0,6.3,37,0
9,-0.2947469053683113,56,18.0,6.3,41,0
9,0.026883991939523115,101,37.0,12.95,34,0
9,-0.2243901465822225,62,22.0,7.7,36,0
9,-0.4656133195630983,78,18.0,6.3,44,0
9,0.15754654397083084,67,35.0,12.25,39,0
9,-0.20428821550048287,123,40.0,14.0,60,1
9,0.1776484750525705,52,26.0,9.1,53,0
9,-0.47566428510396813,56,18.0,6.3,33,0
9,-0.3550526986135302,78,33.0,11.55,45,0
9,-0.13393145671439408,44,167.0,58.45,44,0
5,-0.013319870223956186,126,29.0,9.57,83,0
2,-0.2143391810413527,116,60.0,15.0,70,0
2,0.26810716492039893,116,27.0,6.75,61,0
2,0.26810716492039893,116,27.0,6.75,53,0
2,0.26810716492039893,116,27.0,6.75,53,0
2,1.0219295804856359,116,53.0,13.25,45,0
2,0.05703688856213259,116,39.0,9.75,20,0
2,0.670145786555192,116,56.5,14.13,57,0
2,-0.4455113884813587,116,20.8,5.2,35,0
2,-0.14398242225526392,116,56.5,14.13,29,0
2,-0.23444111212309235,116,80.5,20.13,25,0
2,-0.40530752631787936,116,20.0,5.0,24,0
2,-0.36510366415440004,116,21.0,5.25,24,0
2,-0.4455113884813587,116,16.0,4.0,28,0
2,-0.4455113884813587,116,16.0,4.0,28,0
2,-0.3349507675317906,116,62.0,15.5,57,0
2,-0.3450017330726604,116,62.0,15.5,42,0
2,-0.20428821550048287,116,48.5,12.13,28,1
2,-0.425409457399619,116,22.5,5.63,33,0
2,-0.43546042294048887,116,33.5,8.38,39,0
2,3.414059379212654,116,259.2,64.8,69,0
2,3.5145690346213523,116,259.2,64.8,58,0
2,3.1929381373135177,116,432.0,108.0,52,1
6,-0.4555623540222285,92,0.0,11.88,52,0
6,-0.1741353188778734,4,69.3,41.58,33,0
6,-0.425409457399619,4,59.4,35.64,60,0
6,-0.4153584918587492,90,69.3,41.58,56,0
6,-0.13393145671439408,4,29.7,17.82,36,0
6,-0.14398242225526392,4,49.5,29.7,27,0
6,0.36861682032909715,135,79.2,47.52,31,0
6,0.7907573730456299,67,39.6,23.76,50,0
6,0.24800523383865927,4,39.6,23.76,53,0
6,-0.1841862844187432,4,49.5,29.7,31,0
6,0.7907573730456299,4,0.0,29.7,45,0
6,-0.4555623540222285,4,39.6,23.76,32,0
6,-0.47566428510396813,78,9.9,5.94,49,0
6,-0.4555623540222285,135,29.7,17.82,57,0
6,-0.40530752631787936,4,49.5,29.7,63,0
6,0.20780137167517995,4,59.4,35.64,32,0
6,-0.3550526986135302,136,59.4,35.64,32,0
6,-0.14398242225526392,4,99.0,59.4,46,0
6,0.1776484750525705,92,39.6,23.76,27,0
6,-0.23444111212309235,4,0.0,41.58,33,0
7,-0.2645940087457018,78,20.0,0.0,36,0
7,-0.3047978709091811,55,32.0,0.0,36,0
7,0.31836199262474807,141,20.0,0.0,36,0
7,0.13744461288909118,56,30.0,0.0,36,0
7,0.6198909588508428,136,0.0,0.0,36,0
7,-0.425409457399619,78,21.0,0.0,36,0
7,0.9214199250769376,136,192.0,0.0,36,0
7,0.4188716480334463,62,43.0,0.0,36,0
7,-0.4656133195630983,78,20.0,0.0,38,0
7,-0.39525656077700955,67,36.0,0.0,36,0
7,0.3083110270838782,92,98.0,0.0,36,0
7,1.755650064969133,62,53.0,0.0,36,0
7,0.4389735791151859,52,27.0,0.0,36,0
7,-0.19423724995961303,78,20.0,0.0,36,0
7,-0.4656133195630983,126,20.0,0.0,35,0
7,0.9917766838630263,44,112.0,0.0,36,0
7,-0.05352373238743549,78,20.0,0.0,36,0
7,1.0822353737308548,67,52.0,0.0,36,0
7,1.0822353737308548,67,52.0,0.0,36,0
7,-0.4656133195630983,55,54.0,0.0,36,0
7,-0.2143391810413527,26,57.0,0.0,36,0
7,-0.43546042294048887,126,28.0,0.0,32,0
7,0.36861682032909715,123,30.0,0.0,36,0
7,-0.2645940087457018,52,20.0,0.0,36,0
7,0.2982600615430084,78,20.0,0.0,28,0
7,0.8008083385864997,52,48.0,0.0,36,1
7,0.07713881964387224,123,30.0,0.0,36,0
7,-0.40530752631787936,26,65.0,0.0,36,0
7,-0.06357469792830531,136,81.0,0.0,36,0
7,0.891267028454328,137,74.0,0.0,22,0
7,0.0067820608577834635,56,11.0,0.0,36,0
7,-0.02337083576482601,55,10.0,0.0,36,0
7,0.39876971695170665,119,49.0,0.0,57,0
7,0.4389735791151859,116,53.0,0.0,36,0
7,-0.1741353188778734,26,17.0,0.0,36,0
7,-0.48571525064483795,116,12.0,0.0,36,0
7,0.05703688856213259,26,80.0,0.0,36,0
7,0.04698592302126276,119,43.0,0.0,36,0
7,-0.43546042294048887,55,10.0,0.0,36,0
7,0.4188716480334463,89,40.0,0.0,36,0
7,1.8662106859187009,116,37.0,0.0,68,0
7,1.0018276494038962,87,14.0,0.0,36,0
7,-0.36510366415440004,126,13.0,0.0,36,0
7,0.14749557842996103,116,10.0,0.0,45,0
7,-0.28469593982744146,55,24.0,0.0,36,0
7,0.5495342000647541,40,45.0,0.0,36,0
7,0.07713881964387224,56,10.0,0.0,31,0
7,-0.3450017330726604,78,14.0,0.0,28,0
7,1.011878614944766,62,42.0,0.0,36,0
7,-0.4153584918587492,118,10.0,0.0,36,0
7,-0.3450017330726604,126,10.0,0.0,20,0
7,-0.40530752631787936,137,29.0,0.0,64,0
7,1.0219295804856359,137,14.0,0.0,26,0
7,-0.23444111212309235,78,10.0,0.0,23,0
7,-0.013319870223956186,26,56.0,0.0,36,0
7,-0.4455113884813587,55,10.0,0.0,36,0
7,-0.20428821550048287,52,31.0,0.0,28,0
7,-0.3349507675317906,141,14.0,0.0,36,0
7,-0.40530752631787936,62,20.0,0.0,31,0
7,-0.47566428510396813,56,10.0,0.0,72,0
7,-0.4455113884813587,116,10.0,0.0,36,0
7,-0.1741353188778734,52,17.0,0.0,36,0
7,-0.14398242225526392,78,10.0,0.0,36,0
7,-0.39525656077700955,52,30.0,0.0,36,0
7,1.0420315115673755,116,21.0,0.0,22,0
7,0.9013179939951979,62,15.0,0.0,36,0
7,-0.27464497428657164,126,15.0,0.0,36,0
7,-0.43546042294048887,116,20.0,0.0,36,0
7,-0.31484883645005096,26,20.0,0.0,36,0
7,-0.3450017330726604,116,20.0,0.0,30,0
7,-0.3450017330726604,26,49.0,0.0,36,0
7,-0.1841862844187432,87,25.0,0.0,36,0
7,-0.47566428510396813,55,95.0,0.0,36,0
7,0.891267028454328,62,72.0,0.0,33,0
7,-0.2143391810413527,23,109.0,0.0,26,0
7,1.0018276494038962,137,84.0,0.0,33,0
7,-0.09372759455091478,116,20.0,0.0,36,0
7,-0.15403338779613374,126,23.0,0.0,36,0
7,-0.1741353188778734,26,25.0,0.0,36,0
8,-0.4957662161857078,55,62.0,24.8,118,0
8,-0.20428821550048287,55,50.0,20.0,118,0
8,-0.1841862844187432,55,39.0,15.6,118,0
8,-0.43546042294048887,55,39.0,15.6,118,0
8,-0.40530752631787936,55,39.0,15.6,118,0
10,-0.08367662901004497,56,28.0,10.64,48,0
11,3.2532439305587366,56,231.0,150.15,37,0
11,-0.4153584918587492,56,40.0,26.0,44,0
9,0.8510631662908488,101,37.0,12.95,29,0
9,-0.39525656077700955,26,35.0,12.25,59,0
9,-0.16408435333700355,78,30.0,10.5,51,0
9,-0.2947469053683113,126,22.0,7.7,55,0
9,-0.19423724995961303,101,30.0,10.5,43,0
9,-0.43546042294048887,26,26.0,9.1,47,0
9,-0.19423724995961303,52,26.0,9.1,42,0
9,0.2178523372160498,56,22.0,7.7,51,0
9,-0.3349507675317906,26,40.0,14.0,60,0
9,0.5997890277691031,56,22.0,7.7,46,0
9,0.2580561993795291,123,35.0,12.25,58,0
9,-0.14398242225526392,62,35.0,12.25,58,0
9,-0.254543043204832,4,26.0,9.1,51,0
9,-0.2243901465822225,26,35.0,12.25,60,0
9,-0.1741353188778734,126,22.0,7.7,38,0
9,-0.28469593982744146,26,35.0,12.25,36,0
9,1.0018276494038962,101,37.0,12.95,33,0
9,-0.4153584918587492,26,45.0,15.75,45,1
1,1.3837643399569495,101,46.49,16.27,48,0
1,-0.47566428510396813,116,4.4,1.54,48,0
2,-0.4153584918587492,116,20.0,5.0,24,0
2,-0.425409457399619,116,21.0,5.25,75,0
2,-0.4153584918587492,116,21.0,5.25,64,0
2,-0.15403338779613374,116,60.0,15.0,30,0
2,0.4188716480334463,116,16.0,4.0,56,0
2,0.2982600615430084,116,20.0,5.0,23,0
2,-0.43546042294048887,116,21.0,5.25,29,0
2,0.3384639237064877,116,53.0,13.25,64,0
2,-0.23444111212309235,116,27.0,6.75,26,0
2,0.4188716480334463,116,22.5,5.63,68,0
2,0.06708785410300241,116,22.5,5.63,68,0
2,-0.4555623540222285,116,24.5,6.13,37,0
2,0.01683302639865329,116,47.5,11.88,55,0
2,0.06708785410300241,116,39.0,9.75,64,0
2,0.35856585478822733,116,29.0,7.25,56,0
2,0.35856585478822733,116,29.0,7.25,65,0
2,0.35856585478822733,116,29.0,7.25,41,0
2,0.35856585478822733,116,29.0,7.25,69,0
2,-0.3047978709091811,116,18.5,4.63,51,0
2,0.8209102696682393,116,22.5,5.63,58,0
2,0.8209102696682393,116,22.5,5.63,25,0
2,-0.20428821550048287,116,72.0,18.0,53,0
2,1.413917236579559,116,39.0,9.75,54,0
2,-0.36510366415440004,116,48.5,12.13,29,0
2,0.11734268180735154,116,81.5,20.38,64,0
2,3.1627852406909085,116,311.35,77.84,33,0
6,-0.1841862844187432,54,59.4,35.64,36,0
6,-0.2143391810413527,4,79.2,47.52,36,1
6,0.6500438554734522,78,39.6,23.76,47,0
6,-0.425409457399619,4,49.5,29.7,29,0
6,-0.1841862844187432,4,59.4,35.64,35,0
6,-0.254543043204832,4,0.0,29.7,31,0
6,-0.254543043204832,4,49.5,29.7,31,0
6,-0.19423724995961303,78,39.6,23.76,46,0
6,0.24800523383865927,4,59.4,35.64,43,0
6,0.24800523383865927,4,59.4,35.64,43,0
6,0.24800523383865927,4,59.4,35.64,50,0
6,0.3083110270838782,4,59.4,35.64,50,0
6,0.3083110270838782,4,59.4,35.64,46,0
6,0.3083110270838782,4,59.4,35.64,43,0
6,-0.08367662901004497,4,69.3,41.58,51,0
6,0.49927937236040487,78,39.6,23.76,62,0
6,-0.28469593982744146,18,39.6,23.76,54,0
6,-0.36510366415440004,67,99.0,59.4,46,0
6,0.0067820608577834635,118,29.7,17.82,31,0
6,-0.38520559523613973,4,49.5,29.7,51,0
6,-0.39525656077700955,4,59.4,35.64,41,0
6,0.47917744127866524,4,89.1,53.46,31,0
6,-0.19423724995961303,4,0.0,29.7,33,0
6,-0.04347276684656566,118,69.3,41.58,31,0
6,-0.39525656077700955,4,0.0,23.76,32,0
6,-0.1841862844187432,60,0.0,11.88,31,0
6,-0.40530752631787936,136,69.3,41.58,45,0
7,0.9113689595360678,4,99.0,0.0,36,0
7,-0.04347276684656566,137,106.0,0.0,27,0
7,0.06708785410300241,41,80.0,0.0,36,0
7,0.13744461288909118,126,23.0,0.0,36,1
7,-0.43546042294048887,21,20.0,0.0,36,0
7,0.01683302639865329,137,88.0,0.0,44,0
7,0.01683302639865329,137,88.0,0.0,47,0
7,-0.3550526986135302,126,21.0,0.0,36,0
7,-0.06357469792830531,4,42.0,0.0,36,0
7,-0.1841862844187432,137,33.0,0.0,51,0
7,-0.20428821550048287,32,87.0,0.0,36,0
7,-0.3751546296952699,87,71.0,0.0,36,0
7,-0.013319870223956186,78,20.0,0.0,36,0
7,0.3485148892473575,26,32.0,0.0,36,0
7,0.28820909600213857,136,74.0,0.0,36,0
7,0.9917766838630263,141,20.0,0.0,36,0
7,-0.16408435333700355,56,23.0,0.0,36,0
7,0.7103496487186712,78,20.0,0.0,36,0
7,-0.39525656077700955,56,29.0,0.0,36,0
7,-0.3450017330726604,21,27.0,0.0,36,0
7,-0.2645940087457018,136,112.0,0.0,36,0
7,-0.07362566346917514,26,22.0,0.0,36,0
7,-0.2143391810413527,123,38.0,0.0,36,0
7,0.2279033027569196,29,82.0,0.0,36,0
7,-0.24449207766396217,126,20.0,0.0,36,0
7,0.3485148892473575,43,112.0,0.0,36,0
7,-0.4455113884813587,101,20.0,0.0,36,0
7,-0.15403338779613374,23,43.0,0.0,22,0
7,-0.07362566346917514,101,24.0,0.0,36,0
7,-0.4555623540222285,56,21.0,0.0,36,0
7,-0.4455113884813587,55,35.0,0.0,36,0
7,0.36861682032909715,62,63.0,0.0,36,0
7,-0.24449207766396217,56,20.0,0.0,36,0
7,-0.2143391810413527,67,36.0,0.0,28,0
7,-0.4555623540222285,116,17.0,0.0,36,0
7,1.0219295804856359,136,70.0,0.0,22,0
7,1.011878614944766,116,42.0,0.0,36,0
7,-0.4555623540222285,116,10.0,0.0,36,0
7,-0.48571525064483795,78,10.0,0.0,34,0
7,-0.4656133195630983,78,10.0,0.0,26,0
7,-0.1741353188778734,41,80.0,0.0,36,0
7,-0.3047978709091811,21,19.0,0.0,36,0
7,-0.3751546296952699,87,11.0,0.0,36,0
7,-0.3047978709091811,78,10.0,0.0,36,0
7,0.9917766838630263,126,32.0,0.0,36,0
7,-0.425409457399619,141,15.0,0.0,36,0
7,-0.48571525064483795,56,16.0,0.0,36,0
7,-0.2947469053683113,67,33.0,0.0,36,0
7,-0.2645940087457018,141,12.0,0.0,36,0
7,-0.13393145671439408,4,80.0,0.0,36,0
7,-0.36510366415440004,116,16.0,0.0,36,0
7,-0.425409457399619,26,20.0,0.0,36,0
7,-0.4555623540222285,56,19.0,0.0,36,0
7,-0.4455113884813587,87,10.0,0.0,36,0
7,-0.0032689046830863618,55,34.0,0.0,36,0
7,1.0319805460265057,136,64.0,0.0,36,0
7,0.5696361311464937,52,14.0,0.0,36,0
7,0.2178523372160498,62,25.0,0.0,36,0
7,0.5696361311464937,52,17.0,0.0,36,0
7,-0.14398242225526392,116,70.0,0.0,36,0
7,-0.4153584918587492,126,22.0,0.0,36,0
7,0.8611141318317186,123,26.0,0.0,36,0
7,0.4691264757377954,67,26.0,0.0,36,0
7,-0.28469593982744146,56,68.0,0.0,42,0
7,-0.20428821550048287,55,25.0,0.0,36,0
7,0.20780137167517995,78,10.0,0.0,36,0
7,-0.2143391810413527,78,0.0,0.0,36,0
7,-0.27464497428657164,67,31.0,0.0,36,0
7,-0.16408435333700355,116,10.0,0.0,36,0
7,-0.4455113884813587,56,29.0,0.0,36,0
7,-0.13393145671439408,67,26.0,0.0,36,0
7,-0.1741353188778734,56,17.0,0.0,36,0
7,-0.05352373238743549,123,19.0,0.0,36,0
7,0.2580561993795291,136,10.0,0.0,36,0
7,-0.05352373238743549,62,30.0,0.0,36,0
7,-0.12388049117352426,78,10.0,0.0,36,0
7,-0.28469593982744146,4,22.0,0.0,36,0
7,0.3083110270838782,78,10.0,0.0,36,0
7,-0.24449207766396217,23,73.0,0.0,25,1
7,-0.3751546296952699,101,10.0,0.0,36,0
7,-0.10377856009178461,116,20.0,0.0,36,0
7,-0.03342180130569584,116,20.0,0.0,36,0
7,-0.4656133195630983,87,0.0,0.0,36,0
7,-0.43546042294048887,116,20.0,0.0,36,0
7,-0.23444111212309235,26,33.0,0.0,36,0
7,-0.4656133195630983,78,20.0,0.0,36,0
8,-0.2645940087457018,55,39.0,15.6,118,0
8,-0.3751546296952699,55,39.0,15.6,118,0
8,-0.16408435333700355,55,31.0,12.4,118,0
10,0.2580561993795291,90,109.0,41.42,48,0
12,0.11734268180735154,19,15.0,6.0,52,0
12,0.07713881964387224,19,15.0,6.0,44,0
12,1.8863126170004407,19,15.0,6.0,23,0
