code,duration,country,netSales,netProfit,age,accident
11,24,78,25.0,16.25,33,0
11,9,120,36.0,23.4,29,0
11,55,136,48.0,31.2,30,0
11,9,120,36.0,23.4,27,0
11,55,126,25.0,16.25,30,0
11,72,126,26.0,16.9,34,0
11,129,67,36.0,23.4,36,0
11,26,101,31.0,20.15,46,0
11,100,137,67.0,43.55,46,0
11,44,126,26.0,16.9,61,0
11,107,62,25.0,16.25,36,1
11,1,78,25.0,16.25,47,0
11,10,120,26.0,16.9,26,0
11,5,78,25.0,16.25,44,0
11,12,120,26.0,16.9,27,0
11,9,120,26.0,16.9,28,0
11,72,92,26.0,16.9,30,0
11,18,101,25.0,16.25,34,0
11,18,119,40.0,26.0,24,0
13,1,116,7.0,1.96,48,0
15,364,116,97.0,0.0,30,0
15,364,116,97.0,0.0,48,0
15,369,4,97.0,0.0,47,0
15,364,116,97.0,0.0,46,0
15,365,116,97.0,0.0,40,0
15,373,116,97.0,0.0,64,0
15,366,116,97.0,0.0,34,0
9,21,26,22.0,7.7,55,0
9,29,126,18.0,6.3,31,0
9,15,26,26.0,9.1,40,0
9,8,78,22.0,7.7,50,0
9,18,78,30.0,10.5,38,1
9,10,78,18.0,6.3,52,0
9,74,123,26.0,9.1,32,0
9,7,26,26.0,9.1,36,0
9,20,26,26.0,9.1,44,0
9,38,126,18.0,6.3,26,0
9,23,87,18.0,6.3,25,0
9,3,78,18.0,6.3,45,0
9,7,141,22.0,7.7,55,0
9,9,56,30.0,10.5,46,0
9,172,123,35.0,12.25,18,0
9,53,67,45.0,15.75,36,0
9,60,122,87.0,30.45,45,0
4,113,126,58.0,19.14,46,0
9,11,56,54.0,18.9,118,0
0,167,41,0.0,49.4,22,0
1,46,78,25.59,8.96,48,0
1,49,101,25.18,8.81,48,0
1,9,21,12.62,4.42,48,0
1,49,141,2.72,0.95,48,0
1,2,78,8.84,3.09,48,0
1,6,78,22.49,7.87,48,0
2,5,116,13.5,3.38,23,0
2,6,116,11.5,2.88,59,0
2,3,116,11.5,2.88,37,0
2,7,116,27.0,6.75,51,0
2,28,116,34.5,8.63,57,0
2,55,116,18.0,4.5,31,0
2,10,116,13.5,3.38,36,0
2,11,116,23.5,5.88,42,0
2,10,116,23.5,5.88,39,0
2,30,116,11.5,2.88,35,0
2,9,116,11.5,2.88,34,0
2,66,116,53.5,13.38,33,0
2,22,116,62.0,15.5,30,0
2,9,116,71.0,17.75,31,0
2,6,116,18.0,4.5,56,1
2,16,116,29.5,7.38,29,0
2,10,116,17.0,4.25,29,0
2,10,116,35.5,8.88,39,0
2,3,116,18.5,4.63,52,0
2,18,116,63.5,15.88,29,0
2,79,116,63.5,15.88,29,0
2,79,116,63.5,15.88,34,0
2,3,116,18.5,4.63,25,0
2,4,116,18.5,4.63,77,0
2,15,116,0.0,15.88,31,0
2,10,116,15.0,3.75,26,0
2,27,116,63.5,15.88,33,0
2,30,116,33.5,8.38,40,0
2,44,116,25.0,6.25,70,0
2,10,116,18.5,4.63,34,0
2,6,116,28.5,7.13,54,0
2,9,116,15.0,3.75,33,0
2,6,116,18.5,4.63,26,0
2,109,116,33.5,8.38,26,0
2,32,116,25.0,6.25,26,0
2,6,116,15.0,3.75,69,0
2,17,116,63.5,15.88,30,0
2,72,116,33.5,8.38,28,0
2,36,116,49.0,12.25,35,0
2,418,116,252.85,63.21,49,0
2,364,116,252.85,63.21,37,0
2,368,116,252.85,63.21,55,0
2,365,116,187.85,46.96,26,0
2,365,116,278.85,69.71,33,0
6,15,62,19.8,11.88,31,0
6,2,78,0.0,11.88,31,0
6,30,4,59.4,35.64,32,0
6,81,136,128.7,77.22,63,0
6,53,126,59.4,35.64,33,0
6,10,95,79.2,47.52,35,0
6,9,4,49.5,29.7,54,0
6,5,60,0.0,23.76,57,0
6,35,4,49.5,29.7,34,0
6,10,126,19.8,11.88,51,0
6,135,4,49.5,29.7,31,0
7,13,26,24.0,0.0,47,0
7,7,78,20.0,0.0,36,0
7,7,78,20.0,0.0,36,0
7,136,78,20.0,0.0,36,0
7,32,126,21.0,0.0,36,0
7,3,56,24.0,0.0,28,0
7,52,62,70.0,0.0,37,0
7,101,87,20.0,0.0,36,0
7,46,135,165.0,0.0,36,0
7,8,67,44.0,0.0,36,0
7,6,78,41.0,0.0,36,0
7,101,58,79.0,0.0,36,0
7,58,126,21.0,0.0,36,0
7,123,62,34.0,0.0,36,0
7,64,78,20.0,0.0,36,0
7,9,56,32.0,0.0,36,0
7,26,120,31.0,0.0,36,0
7,40,26,26.0,0.0,36,0
7,38,78,20.0,0.0,27,0
7,9,58,80.0,0.0,36,0
7,93,26,21.0,0.0,36,0
7,38,52,10.0,0.0,36,0
7,169,126,22.0,0.0,45,0
7,7,78,13.0,0.0,37,0
7,42,26,30.0,0.0,36,0
7,58,137,0.0,0.0,30,0
7,51,26,22.0,0.0,36,0
7,6,78,18.0,0.0,36,0
7,30,62,57.0,0.0,31,0
7,2,116,31.0,0.0,36,0
7,100,26,19.0,0.0,36,0
7,7,123,33.0,0.0,36,0
7,26,21,20.0,0.0,36,0
7,8,67,66.0,0.0,36,0
7,17,56,14.0,0.0,31,0
7,10,141,17.0,0.0,53,0
7,63,141,17.0,0.0,36,0
7,7,78,10.0,0.0,36,0
7,16,52,60.0,0.0,36,0
7,260,101,13.0,0.0,36,0
7,34,136,67.0,0.0,36,0
7,110,26,26.0,0.0,36,0
7,12,26,35.0,0.0,36,0
7,20,62,10.0,0.0,21,0
7,37,109,80.0,0.0,36,0
7,36,137,16.0,0.0,19,0
7,52,78,10.0,0.0,36,0
7,106,26,52.0,0.0,36,0
7,106,26,52.0,0.0,36,0
7,10,126,13.0,0.0,43,0
7,16,26,12.0,0.0,36,0
7,2,56,22.0,0.0,36,0
7,46,90,55.0,0.0,36,0
7,3,116,10.0,0.0,36,0
7,6,116,20.0,0.0,36,0
7,9,116,20.0,0.0,36,0
7,15,55,23.0,0.0,36,0
7,9,116,45.0,0.0,36,0
7,12,4,20.0,0.0,36,0
7,2,56,29.0,0.0,36,0
7,2,116,20.0,0.0,36,0
7,6,116,21.0,0.0,36,0
7,3,78,20.0,0.0,26,0
7,2,126,20.0,0.0,30,0
7,33,78,20.0,0.0,36,0
10,27,56,28.0,10.64,48,0
12,4,19,15.0,6.0,37,0
12,4,19,15.0,6.0,25,0
12,10,19,15.0,6.0,38,0
11,397,137,320.0,208.0,44,1
11,27,88,106.0,68.9,66,0
11,20,78,0.0,16.25,40,0
11,20,78,25.0,16.25,40,0
11,25,137,58.0,37.7,47,0
11,2,78,25.0,16.25,55,0
11,31,41,47.0,30.55,36,0
13,36,116,3.73,1.05,48,0
13,44,116,2.44,0.68,48,0
13,26,116,2.88,0.81,48,0
13,9,116,3.99,1.12,48,0
15,411,116,97.0,0.0,29,0
15,364,116,97.0,0.0,50,0
15,364,116,97.0,0.0,58,0
15,366,116,97.0,0.0,41,0
15,366,116,86.0,0.0,38,1
9,1,56,18.0,6.3,23,0
9,8,56,30.0,10.5,21,0
9,4,56,22.0,7.7,56,0
9,6,67,26.0,9.1,57,0
9,10,126,22.0,7.7,29,0
9,23,26,35.0,12.25,38,0
9,14,52,22.0,7.7,37,0
9,14,4,26.0,9.1,41,0
9,5,78,18.0,6.3,67,0
9,10,56,30.0,10.5,36,0
9,16,101,37.0,12.95,47,0
9,35,78,22.0,7.7,43,0
9,22,126,22.0,7.7,46,0
9,37,126,18.0,6.3,45,0
9,21,101,22.0,7.7,30,0
9,59,56,22.0,7.7,79,0
9,64,56,30.0,10.5,55,0
9,12,101,30.0,10.5,64,0
5,143,78,29.0,9.57,63,0
11,20,78,0.0,16.25,40,0
9,6,8,22.0,7.7,118,0
2,28,116,72.0,18.0,32,0
2,3,116,13.5,3.38,29,0
2,5,116,13.5,3.38,25,0
2,7,116,30.55,7.64,28,0
2,4,116,13.5,3.38,23,0
2,8,116,30.55,7.64,29,0
2,8,116,30.55,7.64,30,1
2,15,116,53.5,13.38,34,0
2,11,116,29.5,7.38,26,0
2,8,116,17.0,4.25,49,0
2,27,116,23.5,5.88,27,0
2,7,116,23.5,5.88,26,0
2,13,116,47.0,11.75,31,0
2,13,116,17.0,4.25,35,0
2,7,116,23.5,5.88,26,0
2,8,116,23.5,5.88,26,0
2,66,116,137.0,34.25,26,0
2,16,116,35.5,8.88,31,0
2,12,116,17.0,4.25,22,0
2,7,116,25.0,6.25,27,1
2,6,116,18.5,4.63,32,0
2,111,116,24.5,6.13,69,0
2,7,116,25.0,6.25,52,0
2,18,116,33.5,8.38,35,0
2,27,116,24.5,6.13,35,0
2,7,116,18.5,4.63,48,0
2,2,116,27.95,6.99,26,0
2,8,116,36.5,9.13,28,0
6,55,4,59.4,35.64,31,0
6,55,4,59.4,35.64,31,0
6,28,78,29.7,17.82,51,0
6,6,126,59.4,35.64,60,0
6,7,126,29.7,17.82,36,0
6,23,123,49.5,29.7,31,0
6,35,54,49.5,29.7,27,0
6,14,4,9.9,5.94,51,0
6,176,123,0.0,35.64,36,0
6,6,136,0.0,5.94,31,0
6,6,136,9.9,5.94,31,0
6,8,78,19.8,11.88,48,0
6,30,60,9.9,5.94,63,0
6,98,4,69.3,41.58,27,0
6,3,90,29.7,17.82,46,0
6,12,126,69.3,41.58,31,0
6,15,29,39.6,23.76,66,0
6,5,117,19.8,11.88,27,0
7,5,4,99.0,0.0,36,0
7,17,52,28.0,0.0,36,0
7,92,78,27.0,0.0,36,0
7,14,126,20.0,0.0,32,0
7,22,62,56.0,0.0,36,0
7,6,26,64.0,0.0,36,0
7,16,87,20.0,0.0,36,0
7,97,137,71.0,0.0,21,0
7,49,44,91.0,0.0,36,0
7,16,87,28.0,0.0,36,0
7,4,78,20.0,0.0,36,0
7,86,26,27.0,0.0,36,0
7,58,52,32.0,0.0,36,0
7,29,52,20.0,0.0,36,0
7,17,55,38.0,0.0,56,0
7,13,111,74.0,0.0,36,0
7,46,136,192.0,0.0,36,0
7,6,26,39.0,0.0,36,0
7,25,52,20.0,0.0,36,0
7,71,62,37.0,0.0,36,0
7,169,101,30.0,0.0,36,0
7,2,126,10.0,0.0,36,0
7,8,78,30.0,0.0,58,0
7,43,141,29.0,0.0,36,0
7,23,116,10.0,0.0,33,0
7,51,62,50.0,0.0,56,0
7,11,78,10.0,0.0,36,0
7,11,78,16.0,0.0,36,0
7,64,78,15.0,0.0,36,0
7,1,136,31.0,0.0,36,0
7,47,116,48.0,0.0,36,0
7,173,136,61.0,0.0,36,0
7,7,126,30.0,0.0,36,0
7,163,126,18.0,0.0,76,0
7,5,55,20.0,0.0,36,0
7,6,52,29.0,0.0,36,0
7,5,116,10.0,0.0,36,0
7,31,137,80.0,0.0,32,0
7,41,4,51.0,0.0,36,0
7,48,23,80.0,0.0,21,0
7,34,120,22.0,0.0,36,0
7,10,78,10.0,0.0,36,0
7,30,55,36.0,0.0,36,0
7,22,119,10.0,0.0,36,0
7,28,122,15.0,0.0,36,0
7,56,119,52.0,0.0,36,0
7,16,126,14.0,0.0,36,0
7,20,116,42.0,0.0,36,0
7,168,137,73.0,0.0,71,0
7,8,116,31.0,0.0,36,0
7,22,56,20.0,0.0,36,0
7,37,137,112.0,0.0,24,0
7,27,116,20.0,0.0,36,0
7,8,26,28.0,0.0,36,0
8,3,55,31.0,12.4,118,0
10,107,60,86.0,32.68,48,0
12,16,19,15.0,6.0,50,0
11,7,120,26.0,16.9,28,0
11,8,120,26.0,16.9,25,0
13,1,116,7.21,2.02,48,0
13,28,116,6.94,1.95,48,0
13,76,116,2.19,0.61,48,0
13,55,116,3.99,1.12,48,0
13,3,116,0.71,0.2,48,0
13,71,116,5.92,1.66,48,0
15,364,116,97.0,0.0,49,0
15,365,116,97.0,0.0,46,0
15,367,116,97.0,0.0,56,0
15,364,116,97.0,0.0,48,0
15,369,116,97.0,0.0,43,0
15,365,116,86.0,0.0,48,0
15,369,116,86.0,0.0,47,0
15,369,116,74.0,0.0,9,0
15,369,116,74.0,0.0,5,0
15,369,116,74.0,0.0,9,0
15,364,116,74.0,0.0,18,0
15,364,116,74.0,0.0,16,0
15,364,116,74.0,0.0,14,0
9,74,126,104.0,36.4,36,0
9,51,126,22.0,7.7,46,0
9,11,101,18.0,6.3,31,0
9,12,123,22.0,7.7,49,0
9,8,67,22.0,7.7,39,0
2,7,116,30.55,7.64,26,0
2,73,116,47.0,11.75,28,0
2,14,116,13.5,3.38,29,0
2,21,116,29.5,7.38,30,0
2,28,116,23.5,5.88,28,1
2,41,116,61.5,15.38,23,0
2,8,116,17.0,4.25,31,0
2,17,116,34.5,8.63,27,0
2,8,116,13.5,3.38,31,0
2,8,116,13.5,3.38,30,0
2,12,116,35.5,8.88,38,0
2,20,116,62.0,15.5,28,0
2,18,116,47.0,11.75,30,0
2,28,116,63.5,15.88,47,0
2,69,116,164.5,41.13,72,0
2,30,116,54.5,13.63,53,1
2,14,116,54.5,13.63,50,0
2,23,116,18.5,4.63,28,0
2,53,116,63.5,15.88,50,0
2,13,116,33.5,8.38,23,0
2,8,116,18.5,4.63,36,0
2,10,116,33.5,8.38,62,0
2,5,116,0.0,4.63,25,0
2,5,116,24.5,6.13,25,0
2,18,116,54.5,13.63,27,0
2,12,116,49.0,12.25,23,0
2,383,116,252.85,63.21,34,0
2,366,116,252.85,63.21,32,0
2,365,116,252.85,63.21,45,0
2,365,116,252.85,63.21,51,1
6,4,4,29.7,17.82,53,0
6,13,78,29.7,17.82,44,0
6,53,4,69.3,41.58,58,0
6,49,60,19.8,11.88,25,0
6,5,90,39.6,23.76,57,0
6,52,4,59.4,35.64,35,0
6,52,4,59.4,35.64,37,0
6,140,54,118.8,71.28,33,0
6,42,4,89.1,53.46,50,0
6,26,4,69.3,41.58,31,0
6,21,4,69.3,41.58,38,0
6,19,4,59.4,35.64,37,0
6,26,4,19.8,11.88,31,0
6,5,78,29.7,17.82,52,0
7,101,52,20.0,0.0,36,0
7,25,52,20.0,0.0,42,0
7,27,126,22.0,0.0,51,0
7,25,52,0.0,0.0,42,0
7,4,78,26.0,0.0,36,0
7,85,126,20.0,0.0,36,0
7,65,62,49.0,0.0,36,0
7,3,119,39.0,0.0,36,0
7,12,78,20.0,0.0,57,0
7,71,52,20.0,0.0,36,0
7,71,52,20.0,0.0,36,0
7,37,116,21.0,0.0,36,0
7,162,62,0.0,0.0,36,0
7,118,137,89.0,0.0,54,0
7,42,122,60.0,0.0,36,0
7,14,78,20.0,0.0,36,0
7,8,116,112.0,0.0,36,0
7,168,118,25.0,0.0,36,0
7,8,78,20.0,0.0,36,0
7,15,119,43.0,0.0,36,0
7,15,126,22.0,0.0,27,0
7,11,52,26.0,0.0,36,0
7,19,141,25.0,0.0,36,1
7,13,126,20.0,0.0,36,0
7,148,78,24.0,0.0,36,0
7,173,116,81.0,0.0,34,0
7,8,126,23.0,0.0,36,0
7,45,26,37.0,0.0,36,0
7,5,126,29.0,0.0,47,0
7,23,32,26.0,0.0,36,0
7,21,126,29.0,0.0,39,0
7,11,62,58.0,0.0,36,0
7,24,141,55.0,0.0,36,0
7,4,126,34.0,0.0,36,0
7,274,78,10.0,0.0,36,0
7,3,56,19.0,0.0,36,0
7,3,78,10.0,0.0,36,0
7,28,101,10.0,0.0,29,0
7,35,116,10.0,0.0,29,0
7,26,101,10.0,0.0,36,0
7,218,116,10.0,0.0,36,0
7,14,101,35.0,0.0,36,0
7,170,78,11.0,0.0,36,0
7,85,126,10.0,0.0,29,0
7,64,26,24.0,0.0,36,0
7,14,78,10.0,0.0,20,0
7,11,101,80.0,0.0,36,0
7,3,78,10.0,0.0,36,0
7,24,126,12.0,0.0,52,0
7,259,90,58.0,0.0,36,0
7,20,136,48.0,0.0,36,0
7,1,116,0.0,0.0,36,0
7,27,4,51.0,0.0,36,0
7,8,78,10.0,0.0,36,0
7,7,116,18.0,0.0,36,0
7,66,52,13.0,0.0,36,0
7,30,116,10.0,0.0,37,0
7,56,116,54.0,0.0,36,0
7,29,78,10.0,0.0,36,0
7,11,101,10.0,0.0,36,0
7,33,52,21.0,0.0,36,0
7,6,26,25.0,0.0,36,0
7,65,41,67.0,0.0,36,0
7,167,26,15.0,0.0,36,0
7,102,5,60.0,0.0,36,0
7,27,62,41.0,0.0,37,0
7,77,62,56.0,0.0,36,0
7,16,50,80.0,0.0,40,0
7,24,116,10.0,0.0,36,0
7,3,116,24.0,0.0,36,0
7,57,52,13.0,0.0,36,0
7,17,26,30.0,0.0,36,0
7,8,116,25.0,0.0,34,0
7,14,46,22.0,0.0,36,0
7,59,4,31.0,0.0,48,0
7,26,136,54.0,0.0,36,0
7,35,116,18.0,0.0,36,0
7,112,21,15.0,0.0,36,0
7,159,116,30.0,0.0,24,0
7,39,23,112.0,0.0,24,0
7,1,116,20.0,0.0,36,0
7,2,126,20.0,0.0,36,0
7,5,56,24.0,0.0,36,0
8,0,55,31.0,12.4,118,0
8,47,55,62.0,24.8,118,0
8,38,55,31.0,12.4,118,0
10,79,56,22.0,8.36,48,0
10,14,56,28.0,10.64,48,0
10,106,60,130.0,49.4,48,0
12,10,19,15.0,6.0,29,0
13,42,116,7.84,2.2,48,0
13,97,116,7.21,2.02,48,0
15,365,116,97.0,0.0,45,0
15,364,116,97.0,0.0,24,1
15,391,116,97.0,0.0,39,0
15,365,116,97.0,0.0,36,0
15,368,116,97.0,0.0,30,0
15,391,116,86.0,0.0,43,0
15,365,116,86.0,0.0,31,0
15,365,116,74.0,0.0,3,0
9,5,101,18.0,6.3,47,0
9,33,62,35.0,12.25,59,0
9,61,56,37.0,12.95,29,0
9,36,87,18.0,6.3,43,0
9,12,101,22.0,7.7,39,0
9,57,26,35.0,12.25,54,0
9,39,123,35.0,12.25,33,0
9,1,78,18.0,6.3,50,0
3,130,78,29.0,9.57,67,0
1,23,52,40.0,14.0,118,0
1,17,101,2.38,0.83,48,0
2,5,116,18.0,4.5,43,0
2,5,116,18.0,4.5,69,0
2,6,116,13.5,3.38,25,0
2,12,116,13.5,3.38,41,0
2,72,116,61.5,15.38,28,0
2,99,116,23.5,5.88,83,0
2,51,116,77.0,19.25,38,0
2,19,116,13.5,3.38,27,0
2,10,116,13.5,3.38,50,0
2,18,116,23.5,5.88,24,0
2,40,116,23.5,5.88,26,0
2,11,116,13.5,3.38,44,0
2,26,116,13.5,3.38,27,0
2,75,116,161.0,40.25,36,0
2,6,116,11.5,2.88,35,0
2,33,116,23.0,5.75,56,0
2,23,116,23.5,5.88,33,0
2,51,116,13.5,3.38,33,0
2,7,116,18.0,4.5,47,0
2,8,116,18.0,4.5,30,1
2,34,116,32.9,8.22,33,0
2,16,116,13.5,3.38,51,0
2,31,116,77.0,19.25,40,0
2,6,116,15.0,3.75,29,0
2,7,116,15.0,3.75,27,0
2,12,116,17.0,4.25,27,0
2,5,116,29.4,7.35,48,0
2,3,116,15.0,3.75,52,0
2,3,116,15.0,3.75,57,0
2,27,116,25.0,6.25,44,0
2,22,116,63.5,15.88,33,0
2,38,116,100.5,25.13,23,0
2,88,116,228.5,57.13,64,0
2,26,116,35.5,8.88,34,1
2,6,116,24.5,6.13,29,0
2,4,116,18.5,4.63,49,0
2,11,116,41.5,10.38,35,0
2,26,116,33.5,8.38,49,0
2,14,116,54.5,13.63,23,0
2,45,116,63.5,15.88,26,0
2,19,116,0.0,24.75,65,0
2,11,116,33.5,8.38,52,0
2,17,116,82.55,20.64,24,0
2,13,116,42.0,10.5,22,0
2,48,116,285.0,71.25,57,0
6,19,119,69.3,41.58,45,0
6,17,119,0.0,23.76,41,0
6,109,119,39.6,23.76,41,0
6,7,56,59.4,35.64,47,0
6,41,41,168.3,100.98,49,0
6,29,78,29.7,17.82,31,0
6,29,126,19.8,11.88,23,0
6,74,58,29.7,17.82,53,0
6,31,46,69.3,41.58,66,0
6,48,4,0.0,5.94,29,0
6,160,92,138.6,83.16,43,0
6,4,54,29.7,17.82,51,0
6,4,92,29.7,17.82,66,0
6,20,78,19.8,11.88,56,0
6,29,4,99.0,59.4,67,0
6,43,92,69.3,41.58,65,0
6,42,4,39.6,23.76,48,0
6,116,90,0.0,5.94,31,0
6,35,4,59.4,35.64,23,0
6,23,126,59.4,35.64,32,0
6,41,136,0.0,71.28,31,0
6,41,136,118.8,71.28,31,1
6,40,136,89.1,53.46,31,0
7,26,78,58.0,0.0,36,0
7,24,52,30.0,0.0,36,0
7,12,123,53.0,0.0,36,0
7,40,26,26.0,0.0,36,1
7,75,56,20.0,0.0,36,0
7,4,126,20.0,0.0,42,0
7,24,78,20.0,0.0,36,0
7,36,116,21.0,0.0,36,0
7,10,56,28.0,0.0,36,0
7,55,65,64.0,0.0,36,0
7,134,126,55.0,0.0,36,0
7,6,21,32.0,0.0,36,0
7,49,26,36.0,0.0,36,0
7,26,52,30.0,0.0,36,0
7,9,26,42.0,0.0,36,0
7,50,52,24.0,0.0,36,0
7,86,58,79.0,0.0,36,0
7,8,52,30.0,0.0,41,1
7,126,67,48.0,0.0,36,0
7,151,101,32.0,0.0,36,0
7,11,123,38.0,0.0,36,0
7,35,126,51.0,0.0,45,0
7,18,123,38.0,0.0,36,0
7,5,56,22.0,0.0,36,0
7,21,126,20.0,0.0,30,0
7,154,4,58.0,0.0,36,0
7,32,59,112.0,0.0,36,0
7,5,126,22.0,0.0,49,0
7,55,44,112.0,0.0,36,0
7,32,52,22.0,0.0,36,0
7,43,55,20.0,0.0,59,0
7,63,116,46.0,0.0,36,0
7,8,55,15.0,0.0,36,0
7,11,4,39.0,0.0,36,0
7,77,4,34.0,0.0,36,0
7,72,26,29.0,0.0,36,0
7,8,55,21.0,0.0,36,0
7,12,116,40.0,0.0,36,0
7,18,4,80.0,0.0,36,0
7,11,126,11.0,0.0,29,0
7,3,78,10.0,0.0,36,0
7,7,126,13.0,0.0,36,0
7,1,78,10.0,0.0,36,0
7,40,101,11.0,0.0,36,0
7,4,56,41.0,0.0,36,0
7,114,62,22.0,0.0,36,0
7,53,23,80.0,0.0,49,0
7,39,23,80.0,0.0,19,0
7,49,56,64.0,0.0,36,0
7,53,23,80.0,0.0,50,0
7,23,126,10.0,0.0,40,0
7,8,126,10.0,0.0,64,0
7,162,62,36.0,0.0,36,0
7,38,56,10.0,0.0,36,0
7,5,19,10.0,0.0,53,0
7,9,116,10.0,0.0,36,0
7,12,136,80.0,0.0,36,0
7,30,26,17.0,0.0,36,0
7,56,26,23.0,0.0,36,0
7,50,87,12.0,0.0,25,0
7,30,26,38.0,0.0,36,0
7,45,137,80.0,0.0,50,0
7,48,78,10.0,0.0,36,0
7,12,92,80.0,0.0,36,0
7,83,23,80.0,0.0,61,0
7,14,60,19.0,0.0,36,0
7,56,78,10.0,0.0,31,0
7,4,26,10.0,0.0,26,0
7,24,137,10.0,0.0,23,0
7,45,137,10.0,0.0,36,0
7,54,7,46.0,0.0,36,0
7,3,116,20.0,0.0,36,0
7,3,69,92.0,0.0,36,0
7,5,55,20.0,0.0,36,0
7,2,126,20.0,0.0,23,0
7,38,78,20.0,0.0,24,0
7,11,109,41.0,0.0,36,0
7,5,78,20.0,0.0,53,0
7,7,26,20.0,0.0,53,0
8,0,55,31.0,12.4,118,0
8,0,55,31.0,12.4,118,0
8,22,55,31.0,12.4,118,0
8,3,55,31.0,12.4,118,0
10,17,41,86.0,32.68,48,0
12,1,19,15.0,6.0,41,0
12,20,19,23.0,9.2,69,0
12,10,19,15.0,6.0,38,0
11,388,137,256.0,166.4,43,0
11,364,137,230.0,149.5,36,0
11,62,41,67.0,43.55,62,0
11,24,26,47.0,30.55,35,0
13,60,116,28.14,7.89,48,0
13,45,116,0.77,0.22,48,0
13,53,116,0.77,0.22,48,0
13,47,116,0.77,0.22,48,0
13,95,116,3.61,1.01,48,0
9,23,62,40.0,14.0,27,0
9,31,126,22.0,7.7,23,0
9,9,123,35.0,12.25,46,0
9,1,26,22.0,7.7,34,0
9,5,126,22.0,7.7,40,0
9,27,56,37.0,12.95,32,0
9,5,78,0.0,6.3,36,0
9,98,126,22.0,7.7,60,0
9,2,26,22.0,7.7,29,0
9,47,52,22.0,7.7,48,0
9,5,26,22.0,7.7,46,0
9,140,78,22.0,7.7,61,0
9,14,126,22.0,7.7,36,0
9,90,44,109.0,38.15,35,0
9,83,58,67.0,23.45,51,0
1,156,87,110.0,38.5,33,0
2,54,116,0.0,5.53,30,0
2,13,116,23.0,5.75,28,0
2,2,116,11.5,2.88,29,0
2,19,116,17.0,4.25,34,0
2,6,116,18.0,4.5,43,0
2,18,116,18.0,4.5,54,0
2,162,116,47.0,11.75,23,0
2,6,116,11.5,2.88,31,0
2,9,116,13.5,3.38,27,0
2,78,116,101.0,25.25,36,1
2,8,116,23.5,5.88,54,0
2,5,116,18.0,4.5,38,0
2,12,116,47.0,11.75,25,0
2,4,116,13.5,3.38,26,0
2,5,116,11.5,2.88,30,0
2,5,116,13.5,3.38,23,0
2,5,116,13.5,3.38,48,0
2,3,116,20.5,5.13,38,0
2,5,116,18.5,4.63,25,0
2,6,116,24.5,6.13,41,0
2,3,116,20.5,5.13,54,0
2,34,116,63.5,15.88,27,0
2,95,116,49.5,12.38,39,0
2,10,116,33.5,8.38,50,0
2,55,116,109.0,27.25,36,1
2,87,116,84.5,21.13,32,1
2,11,116,54.5,13.63,26,0
2,4,116,24.5,6.13,40,0
2,76,116,18.5,4.63,76,0
2,14,116,18.5,4.63,40,0
2,6,116,37.0,9.25,36,0
2,8,116,33.5,8.38,33,0
2,19,116,42.0,10.5,29,0
2,8,116,35.5,8.88,38,0
2,76,116,27.0,6.75,82,0
2,364,116,389.0,97.25,30,0
2,365,116,289.0,72.25,48,0
2,381,116,187.85,46.96,28,0
2,373,116,252.85,63.21,54,0
2,386,116,252.85,63.21,30,0
6,14,4,59.4,35.64,55,0
6,3,78,29.7,17.82,31,0
6,10,44,49.5,29.7,66,0
6,6,78,39.6,23.76,31,0
6,145,136,29.7,17.82,41,0
6,17,40,59.4,35.64,36,0
6,150,4,69.3,41.58,73,0
6,4,126,19.8,11.88,31,0
6,210,44,89.1,53.46,43,0
6,32,60,89.1,53.46,29,0
6,9,4,59.4,35.64,31,0
6,26,4,89.1,53.46,40,0
6,141,126,49.5,29.7,44,0
6,42,78,39.6,23.76,31,0
6,50,4,59.4,35.64,42,0
6,145,92,128.7,77.22,51,0
6,27,4,0.0,23.76,29,0
6,4,44,19.8,11.88,31,0
6,2,78,9.9,5.94,29,0
6,19,78,29.7,17.82,39,0
6,54,4,89.1,53.46,30,0
6,61,4,79.2,47.52,55,0
6,7,60,49.5,29.7,31,0
6,7,90,0.0,11.88,45,0
6,5,78,19.8,11.88,36,0
6,140,126,39.6,23.76,31,0
7,33,29,93.0,0.0,36,0
7,88,120,20.0,0.0,36,0
7,75,137,70.0,0.0,51,0
7,34,103,112.0,0.0,36,0
7,98,55,41.0,0.0,36,0
7,11,44,41.0,0.0,36,0
7,19,78,22.0,0.0,39,0
7,58,123,20.0,0.0,36,0
7,26,26,62.0,0.0,36,0
7,57,101,20.0,0.0,36,0
7,146,55,51.0,0.0,36,0
7,82,44,82.0,0.0,36,0
7,13,141,20.0,0.0,36,0
7,77,4,58.0,0.0,36,0
7,145,67,51.0,0.0,36,0
7,4,78,23.0,0.0,61,0
7,26,52,22.0,0.0,36,0
7,90,67,75.0,0.0,36,0
7,26,40,92.0,0.0,36,0
7,167,123,84.0,0.0,36,0
7,3,126,27.0,0.0,36,0
7,44,122,95.0,0.0,36,0
7,42,126,22.0,0.0,36,0
7,27,126,20.0,0.0,35,0
7,26,126,0.0,0.0,50,0
7,13,101,100.0,0.0,36,0
7,7,56,47.0,0.0,55,0
7,8,78,20.0,0.0,36,0
7,10,126,32.0,0.0,36,0
7,12,52,41.0,0.0,36,0
7,54,62,58.0,0.0,42,0
7,9,126,53.0,0.0,36,0
